-2.27464,-0.427113,2.66979,-0.110213,-1.1804,0.253993,-0.821377,
-2.48353,-0.10301,2.56242,-0.119381,-1.37608,0.695685,-0.0492067,
-2.84129,-0.401574,2.2262,-0.0322038,-1.16013,0.518201,-0.278748,
-2.53079,0.0114018,2.55296,-0.233169,-1.07181,0.64083,-0.554196,
-2.88945,0.0735322,2.3487,-0.062684,-1.0231,0.29076,-0.389189,
-2.40294,-0.277711,2.26248,-0.285551,-0.716149,0.160802,-0.852008,
-2.86712,-0.0225746,2.0088,0.153805,-0.525085,0.362125,-0.10891,
-1.74986,-0.727553,2.14447,-0.00261384,-1.3007,0.22244,-0.684139,
-2.09409,-0.718271,2.16552,-0.122746,-1.09891,0.00254564,-0.62721,
2.85443,-0.427431,-2.7987,-1.46756,1.49817,-1.38675,0.751735,
-1.88292,-0.480431,1.81022,-0.175881,-1.48921,0.23327,-0.278825,
-1.59211,-0.859775,1.45346,-0.382658,-1.21413,0.706858,0.12558,
-1.10638,-0.597015,1.69077,-0.309033,-0.80276,0.256501,0.537848,
-1.43726,-0.118129,1.29985,-0.510248,-0.44726,0.393397,0.551407,
-1.12712,0.0775739,1.66565,-0.983633,-0.839088,0.053802,1.00277,
-1.40312,0.11113,1.53487,-0.590653,-0.445578,0.488935,0.849899,
2.85724,-0.366935,-2.76119,-1.54689,1.47145,-1.3168,0.822214,
-1.28597,-0.122581,2.02306,-0.506009,-0.944458,0.506301,0.417716,
-1.19081,-0.348328,1.94266,-0.160122,-1.41262,0.0331961,0.270245,
-1.17203,0.0223997,2.41334,-0.338929,-1.45009,0.422408,0.622009,
-1.33162,-0.459889,2.34476,0.22983,-1.65642,0.321723,-0.0467905,
-0.93616,0.0399261,2.22901,0.363664,-1.16528,-0.11982,-0.0708962,
-0.667429,-0.0624762,1.74455,-0.0259776,-1.27541,-0.549822,0.416,
-0.495325,0.0620339,1.59021,-0.127485,-1.47924,-0.483841,0.876106,
-0.419848,0.209037,2.15137,-0.0469661,-1.45349,-0.480473,0.47848,
-0.215409,0.375263,1.78877,-0.157164,-1.04245,-0.833814,0.74486,
-0.0106203,0.577705,2.49013,-0.1235,-1.70185,-0.627955,0.410216,
-1.31891,-0.424665,2.58194,0.0573364,-1.62958,-0.0247064,-0.346999,
-1.54386,-0.241775,2.09441,-0.224937,-0.529864,0.899548,0.227259,
-1.63966,-0.292128,2.16506,-0.00280579,-0.802869,1.24483,0.0423769,
-1.50698,0.0182704,1.5034,-0.934074,-0.442362,0.355727,1.11068,
-1.19125,0.326727,1.8793,-1.16556,-0.507294,-0.0365155,0.882422,
-0.756025,0.524105,2.00378,-1.08193,-0.580982,0.210501,0.891817,
-0.716982,0.15392,2.15667,-1.53275,-0.838853,0.560032,0.635835,
-1.20416,0.00395193,2.25064,-1.90466,-1.27741,0.399899,1.01145,
-0.877568,0.248382,2.13726,-1.98633,-1.70269,0.547815,1.27994,
-0.427755,0.298746,2.09406,-0.824653,-0.176169,0.301418,0.724118,
-1.37459,-0.429512,1.05405,-0.836648,-0.277408,0.0209771,1.21813,
-1.2464,0.267479,1.57553,-0.654339,-0.788274,-0.0449469,0.440718,
-1.02713,-0.162814,1.99555,-0.871304,-0.609851,-0.0366109,0.540946,
-1.05893,-0.157793,1.71144,-0.48621,-0.649156,-0.512816,0.801332,
-1.48477,-0.474619,1.62362,-0.261277,-0.646098,-0.0692374,0.427804,
-1.91654,-0.762928,1.17616,-0.33714,-0.53648,0.0714181,0.118096,
2.85754,-0.40631,-2.72282,-1.55599,1.55114,-1.41529,0.690605,
-1.42921,-1.14171,0.92543,-0.755998,-0.534463,-0.111077,0.117238,
-1.54246,-1.60679,1.20176,-0.364148,-0.851605,-0.502463,-0.346358,
-1.89614,-1.38673,0.89982,-0.289285,-0.468954,-0.271916,0.00147692,
-1.83371,-1.00741,0.916001,-0.507185,-0.218698,0.0439443,0.321243,
-1.41322,-0.737228,1.34782,-0.408167,-0.570368,-0.255997,-0.0791447,
-1.33862,-0.99927,1.09616,-0.833617,-0.43938,-0.0215017,0.098372,
-1.70039,-0.887556,0.849168,-1.12111,-0.304826,0.2231,0.207059,
-1.48205,-0.58691,0.939765,-1.3145,-0.733118,0.00455581,0.45086,
-1.33612,-0.557099,0.896697,-1.00354,-1.01073,-0.407585,0.0398458,
-1.53589,-1.36304,1.53097,-1.13821,-0.922397,0.398109,0.509154,
-1.35427,-0.899931,1.28109,-1.55895,-1.10683,0.249047,0.148888,
-1.65388,-0.631226,1.19017,-1.88789,-1.33428,0.61649,-0.114909,
-1.53337,-0.830984,1.15287,-1.67214,-0.843075,0.558474,-0.124866,
-1.54893,-1.05811,1.20435,-2.04707,-0.867686,0.337376,0.331074,
2.75913,-0.536548,-2.46878,-1.32846,1.51343,-0.970198,0.846784,
-1.75749,-0.648139,0.732874,-1.57623,-1.02254,0.47282,0.540237,
-1.83775,-1.34011,0.899357,-2.07934,-0.725107,0.829051,0.814214,
-1.55355,-1.28334,1.30015,-1.105,-0.789482,0.202985,0.373973,
-1.6424,-0.975968,1.7722,-0.957901,-0.535864,-0.0368433,0.350146,
2.62538,-0.66727,-2.25197,-1.2072,1.83548,-0.895056,1.1202,
-1.32037,-0.826428,1.57171,-0.707373,-0.367655,0.358476,0.598892,
-1.50503,-1.37899,1.93194,-1.01044,-0.960165,0.306082,0.502983,
-1.46244,-0.28889,1.18481,-0.091563,-0.489576,0.216592,-0.182274,
-1.67043,-1.20608,1.34745,-0.279827,-0.281563,0.519476,0.546551,
-2.1008,-1.51582,1.66827,0.179579,0.123815,0.970347,0.755618,
-2.06535,-1.61108,1.65212,0.184843,-0.154604,1.0298,1.10981,
-1.64858,-1.23383,1.61208,-0.206862,0.179688,1.31552,0.985376,
-2.19883,-1.25025,1.17972,0.236156,-0.631314,1.1546,0.743956,
-2.13671,-1.51604,1.6702,0.253412,-0.368558,1.30326,0.689425,
-1.74361,-0.98893,0.974568,0.645704,-1.05961,0.984955,0.832689,
-1.90268,-1.53576,1.58873,-0.353734,-0.780022,-0.187,-0.658891,
-1.41753,-1.60925,1.69548,-0.259152,-1.00871,-0.358912,-0.68546,
2.9024,-0.482163,-2.94673,-1.29505,1.76524,-1.18781,1.22283,
-1.70384,-1.51921,1.24622,-0.393229,-0.597161,-0.0879584,-0.229435,
-1.64056,-1.76572,1.08186,-0.327454,-0.283717,-0.474609,0.10843,
-1.61293,-1.47021,1.02186,-0.247447,-0.111629,-0.6703,0.582542,
2.87249,-0.475262,-2.65877,-1.13462,1.83954,-1.65699,1.52132,
-1.71768,-1.00376,1.35705,0.221275,0.263518,-0.866019,0.986951,
-1.976,-1.31918,0.642817,-0.640311,-0.014612,-0.74627,0.3576,
2.64768,-0.535468,-2.55105,-1.16678,1.83615,-1.19065,0.757818,
-1.50704,-1.07787,0.375057,-0.57923,0.189748,-0.604603,-0.086567,
2.77568,-0.561205,-2.55579,-1.29289,2.01109,-1.58452,1.49512,
-1.64293,-1.51262,1.15705,-0.592951,0.0901843,-0.554321,-0.189639,
-1.73376,-1.34104,1.75749,-0.0357133,-0.850267,-0.450533,-0.669016,
-2.15776,-0.992905,1.94031,0.197947,-0.459485,-0.713686,-0.250491,
-1.8343,-1.01891,1.75373,-0.0377596,-0.404807,-0.90588,0.112558,
-1.80721,-0.707084,1.80235,0.191225,-0.594446,-0.707094,-0.602256,
-1.24264,-0.892004,1.38426,-1.17864,-0.745381,-0.215963,-0.292946,
-1.26675,-0.751424,1.05028,-1.26806,-1.10418,-0.707888,-0.19999,
-1.41572,-1.00933,1.4635,-0.909089,-1.07795,-0.879358,-0.222902,
-1.65115,-0.394388,1.6532,-0.431114,-1.12925,0.713047,-0.352924,
-2.14394,0.0970109,2.08055,-0.73515,-1.27548,0.273854,-0.783246,
-1.76943,0.0603353,2.38192,-0.816585,-0.932176,0.190444,-1.19551,
-1.31188,-0.33455,2.61458,-0.401915,-0.48444,-0.181377,-0.885073,
-1.80232,-0.488004,2.43572,-0.163765,-0.675546,-0.370553,-0.888846,
-2.14535,0.0903441,2.07221,-1.13935,-0.849196,0.270887,-1.56965,
-2.68368,-0.986682,2.08144,0.846022,-1.03477,0.183857,-0.688535,
-2.7109,-1.00855,1.751,0.963412,-1.06653,0.351251,-0.778636,
-2.25042,-0.722229,1.42389,0.618222,-0.873597,0.0125351,-0.636457,
-2.41254,-0.866659,2.14222,1.18232,-0.865031,-0.14069,-1.2674,
-2.83463,-0.762241,2.24045,1.00928,-0.977337,0.145596,-1.33702,
-2.41044,-0.351008,2.28552,0.607127,-0.691189,0.634304,-0.843484,
-2.55184,-1.01625,2.44807,0.749744,-0.911378,-0.0615176,-1.01448,
-2.77682,-0.960248,2.0551,1.2047,-0.448329,0.260749,-0.565128,
-2.40782,-0.949597,2.92242,0.768565,-0.837068,0.394782,-1.40151,
-2.56297,-0.554046,2.6838,0.680835,-0.994589,-0.0812944,-1.74536,
-2.23625,-0.546922,2.75081,0.235113,-0.512453,-0.341087,-1.26721,
-2.25287,-0.481068,2.81819,0.264524,-0.0464782,-0.835998,-1.61565,
-2.71639,-0.535893,2.57905,0.599486,-1.10231,-0.441895,-1.26213,
-2.59909,-0.392901,2.46552,0.916883,-1.59131,-0.863322,-1.01988,
-2.31871,-0.839601,2.48652,1.41271,-1.17943,-1.07334,-0.812125,
-2.75335,-1.29491,2.36376,1.55586,-1.13936,-1.26193,-1.17324,
2.77422,-0.504302,-2.60114,-1.2026,1.68184,-1.37027,1.65041,
-2.41326,-1.199,2.64394,1.09317,-0.831032,-1.19832,-1.63932,
-2.53913,-1.49569,2.75985,1.23152,-0.870147,-1.0131,-2.00745,
2.75532,-0.470822,-2.61451,-1.27864,1.94109,-1.57347,1.55352,
-2.51113,-1.00199,2.2636,0.906925,-0.43891,-0.660297,-2.31576,
-2.36789,-1.46121,2.71787,0.998849,-1.11622,-0.632539,-2.29261,
-2.28129,-0.990521,2.43821,0.55925,-1.59486,-0.486101,-2.56937,
-2.66255,-1.20788,2.6305,0.941675,-2.00904,-0.488198,-2.61272,
-2.47011,-1.53683,2.51821,0.958368,-2.31556,-0.540199,-2.45468,
-1.99971,-1.61485,2.05899,1.07769,-1.85521,-0.669563,-2.20757,
-2.25979,-1.68475,2.22729,0.856683,-1.81694,-0.185597,-2.60995,
-2.57837,-1.52817,2.33616,1.18872,-2.17901,0.112344,-2.35979,
-1.9294,-1.63205,2.45537,0.727374,-1.36796,0.0433544,-2.69937,
-2.08087,-1.02108,2.34987,0.548678,-0.906584,-0.144453,-2.10758,
-1.76128,-1.17281,2.51429,0.812469,-1.29925,-0.541785,-1.89723,
-2.03928,-1.09217,2.47644,1.03976,-1.36124,-0.066922,-2.06373,
-2.67718,-0.903908,2.26575,0.79447,-0.722995,-1.53298,-1.35222,
-2.35693,-0.312387,2.16126,0.331081,-0.684704,-0.0253801,-1.11331,
-2.21591,-0.4489,1.96572,0.718076,-0.311081,-0.147377,-1.08958,
-0.613325,0.184992,2.73414,0.191647,0.631383,-0.158743,0.14595,
-0.707741,0.305535,2.24839,-0.276168,1.12635,-0.236672,-0.102031,
-1.14311,0.101542,2.61682,-0.105163,0.658731,0.232314,0.256862,
-1.14564,0.247242,2.65701,0.0295218,0.928168,-0.396148,-0.156328,
-0.822541,-0.224451,2.47287,0.0580663,0.417453,0.208809,0.238782,
-0.481987,0.236491,2.28236,-0.0716073,0.279749,0.692701,-0.0602482,
-1.05493,0.271238,2.12218,-0.34996,0.360101,0.299041,0.319781,
-0.0428187,-0.113147,2.05216,-0.226522,0.93967,0.87643,0.108986,
-0.518654,-0.190598,2.03455,0.172316,0.733385,0.983488,-0.00490245,
0.169005,0.245926,2.53053,-0.63108,0.831466,0.895278,0.558248,
0.319042,0.200448,2.69543,-0.506878,1.2996,1.24522,0.771487,
0.10809,0.219539,2.27358,-0.589224,1.62512,1.45433,0.427407,
0.475951,0.361801,2.4865,-0.737293,1.09478,0.917044,0.850181,
0.0914304,0.497655,2.11682,-1.00223,0.66823,0.574469,1.34047,
-0.210804,0.796953,1.7504,-1.27,0.610953,0.806962,1.75082,
0.0955568,0.759955,1.52402,-1.67302,0.146265,0.884004,1.63453,
0.28847,0.608042,1.49294,-1.44919,0.645506,1.158,1.27659,
0.533498,0.372167,1.27374,-1.16486,0.90184,1.04223,1.45383,
0.803769,0.599211,1.66822,-0.819339,1.28091,0.834136,1.86176,
0.75323,0.842243,1.82249,-1.10892,0.993489,1.19724,1.98475,
0.610211,0.235261,1.64522,-0.70447,1.51864,1.14457,2.24954,
0.777726,0.222789,1.79674,-0.749748,1.5428,1.26608,1.75319,
0.373008,0.318407,1.58059,-0.741061,1.04288,1.22493,1.94635,
0.259774,0.266428,1.75435,-1.66637,0.72672,1.6285,1.06986,
0.769075,0.652572,0.464119,-1.83272,0.094695,0.626548,1.04956,
2.70532,-0.614957,-2.47315,-1.1494,1.8811,-1.04128,0.861098,
0.731424,0.401653,0.573597,-2.06011,0.00255841,0.807342,0.647069,
0.414716,0.484511,0.810411,-1.72123,-0.205704,0.689151,0.483761,
0.862703,0.208312,0.554458,-1.53619,-0.339906,1.08347,0.0601462,
2.7679,-0.499312,-2.48604,-1.26844,2.08369,-1.66166,1.44454,
0.627962,-0.245692,0.384982,-1.03851,-0.748531,0.945283,-0.36559,
2.86568,-0.47685,-2.54999,-1.11752,1.20446,-1.85412,1.99078,
1.01519,-0.234611,0.060844,-0.823618,-0.507504,0.848783,-0.629162,
1.22601,-0.0250583,-0.0380616,-0.405171,-0.434439,0.970677,-0.422374,
1.12232,-0.100177,-0.0715255,-0.161429,-0.505636,0.968051,0.058133,
1.50692,0.164049,-0.331427,-0.467327,-0.721707,1.45596,0.483167,
2.0066,-0.0563206,-0.195619,0.0198579,-0.352946,1.28119,0.0918767,
2.01177,0.17453,-0.320872,0.279038,-0.376799,0.847482,0.314273,
1.69455,0.392928,0.00774816,0.00359838,0.046844,0.492931,0.710758,
1.53327,0.300104,-0.342099,-0.494454,0.0229549,0.11777,0.652675,
1.75523,0.512571,-0.11088,-0.106068,-0.674791,0.463001,0.618806,
1.83822,0.10798,-0.447633,0.135061,-0.325529,0.099317,0.845523,
2.13454,-0.225063,-0.252285,0.223338,0.0691669,0.372806,0.600946,
1.92592,-0.266399,-0.640526,-0.0561283,0.28017,0.069676,0.393267,
2.73968,-0.534392,-2.38808,-1.11255,1.80635,-1.06828,0.86191,
2.34153,-0.277281,-1.1182,-0.0937494,0.683947,-0.406597,0.120961,
2.13156,-0.185313,-1.46465,0.0110909,0.448616,-0.709991,-0.132128,
2.78855,-0.612262,-2.39621,-1.2978,1.37787,-1.03163,2.12103,
1.67876,0.242823,-1.45257,0.34411,0.260092,-0.532661,-0.288485,
2.73299,-0.538229,-2.39824,-1.11291,1.80635,-1.10546,0.861716,
1.51092,0.452,-1.93434,0.0267633,0.212551,-0.5157,-0.613482,
2.11909,0.0686603,-0.625376,0.159241,0.663531,-0.358899,0.384394,
2.07863,0.0481734,-1.02891,0.427793,0.978812,-0.401932,0.128097,
2.05958,-0.346349,-1.08975,-0.154573,0.10783,-0.057831,0.565713,
2.1066,-0.0497416,-1.55521,-0.606306,-0.124856,-0.148703,0.719763,
1.67166,0.0125121,-0.861738,-0.225779,-0.296874,0.327544,0.85881,
2.09006,0.261545,-0.698076,-0.574588,-0.0261708,-0.0378968,0.61799,
-1.42793,0.149489,2.49715,0.436876,0.758023,-0.390532,0.219417,
2.51986,-0.477525,-2.29255,-1.55932,1.42804,-1.25315,2.59469,
1.9801,-0.128511,-0.267173,-0.316592,-0.396028,0.123397,0.799073,
1.61005,-0.118603,0.162281,-0.156365,-0.357552,0.351768,0.575439,
1.33623,0.10509,0.201872,-0.122544,-0.604449,0.799382,0.757776,
2.74219,-0.505491,-2.50528,-1.49016,1.21122,-1.28349,2.57519,
1.21745,-0.107279,0.701121,0.264323,-0.515916,0.896659,1.19597,
1.05989,-0.0206207,-0.219909,-0.263261,-0.531878,0.930636,1.14303,
2.77615,-0.574943,-2.56163,-1.29957,1.33193,-0.974139,2.10691,
0.9342,0.0815804,-0.496632,-0.394614,-0.284675,1.04459,1.47885,
0.875919,-0.355073,-0.392419,-0.812342,0.0989714,1.05821,1.06161,
2.69453,-0.627757,-2.36228,-1.35878,1.38363,-1.34731,1.16785,
0.749791,-0.258943,-0.219919,-0.497348,0.515003,1.4718,1.05925,
0.519095,0.156271,0.193698,-0.495309,0.5877,1.26808,1.43103,
0.835884,0.504434,0.0709096,-0.827101,0.201095,1.44087,1.49158,
0.273297,0.324168,0.246079,-0.279403,0.582089,0.927609,1.91449,
1.33322,-0.0333055,-0.47549,-0.459569,0.546506,1.34079,0.770129,
1.80442,-0.385754,-0.798041,-0.400775,0.130107,1.06315,0.649517,
1.39805,-0.230096,-1.10482,-0.232346,0.24963,1.11069,1.06466,
1.50714,-0.0522777,-0.95964,-0.687923,-0.15267,1.11574,0.830543,
1.12465,0.0629747,-0.670149,-1.06382,0.325076,1.41118,0.335204,
1.59833,-0.340511,-0.19815,-0.659591,0.284836,1.79261,-0.0825565,
1.86424,0.0756775,-0.370425,-0.880076,0.319949,1.3658,-0.14153,
1.71987,0.310066,-0.751456,-0.90955,0.231982,1.50873,-0.113702,
1.56331,-0.206017,-0.379376,-0.212508,0.646684,1.54865,-0.52337,
1.69599,-0.159105,-0.0748294,-0.619819,1.08704,1.1988,-0.23493,
1.11662,0.0457487,-0.540753,-1.34777,0.707609,1.20829,0.809192,
1.04684,0.191653,-1.24255,-0.272861,-0.391617,1.53426,0.932354,
0.968378,0.662755,-0.935676,-0.20687,-0.641367,1.24524,0.726191,
1.36812,0.383105,-0.860944,0.0496441,-0.525624,1.29319,0.676362,
1.27185,0.415216,-0.68258,0.529303,-0.553858,1.77293,1.13246,
1.37125,0.0433013,-0.807265,0.328536,-0.441959,2.07164,0.872378,
0.815677,0.528766,-0.759946,0.348551,-0.565898,1.49897,1.07941,
1.43341,0.153065,-1.39448,-0.520196,-0.0442296,1.7491,1.13198,
2.50731,-0.468749,-2.25647,-1.63058,1.50237,-1.33422,2.51971,
1.64975,0.229957,-1.18201,-0.600378,0.296904,1.13559,1.15688,
1.91988,-0.3653,-1.28179,-0.610419,0.529697,1.45265,0.874169,
0.970733,0.412422,-0.241086,-0.646925,0.125448,1.08641,1.90155,
0.881328,0.0243515,-0.156057,-1.12822,0.125173,0.816269,2.25666,
0.973326,-0.375347,-0.521803,-0.846416,-0.246608,0.424614,1.78606,
1.35163,-0.101832,-0.886567,-0.60803,-0.0662531,0.576223,2.17781,
1.03923,0.100352,-0.120407,-0.293487,-0.365492,1.13936,1.87348,
1.46086,0.231393,-0.567356,-0.398551,-0.626062,0.515611,1.37349,
2.02651,-0.114049,-0.764473,-0.290204,-0.408311,0.562995,0.432238,
1.38066,-0.396878,0.50499,-0.628898,-0.504918,0.488076,-0.472628,
2.66315,-0.474434,-2.5051,-1.48782,1.10021,-0.61497,2.3832,
1.26921,0.073477,0.860601,-0.378172,-0.472523,0.945288,-0.114167,
0.565151,0.771133,0.172422,-1.68856,0.39334,0.988465,0.767492,
0.723231,0.93917,0.699961,-2.07214,-0.333996,0.512207,1.53383,
0.147659,0.775071,0.544507,-1.83342,0.567021,0.593486,0.481567,
0.579698,0.743093,2.0609,1.22321,-2.50067,1.52157,2.74182,
1.24094,0.696499,-0.797844,-0.372748,-0.281553,0.668535,1.56372,
0.684261,0.671276,2.02147,1.34517,-2.40309,1.02599,2.41038,
1.52776,1.01496,-0.811253,-0.506308,0.111216,0.228785,1.85758,
1.37302,1.37246,-1.04989,-0.238494,0.325104,-0.0238953,2.07341,
1.44042,1.19363,-0.908778,-0.122428,0.685284,-0.181624,1.85312,
0.814374,0.902655,1.69585,1.31974,-1.93345,0.887646,2.57539,
1.23001,1.4825,-1.25902,-0.251297,0.930485,0.16552,1.77875,
1.46628,0.0686974,-0.0255833,0.279879,0.390611,0.413612,1.0159,
1.14052,1.46404,-0.89836,-0.141586,0.976054,0.499785,2.09773,
1.58809,1.15571,-1.28725,-0.454832,0.975395,0.9782,2.4667,
1.60602,1.47769,-0.896627,-0.727326,-0.0151881,0.0960895,2.21209,
1.76667,1.41109,-1.19022,-0.656216,0.250321,-0.286928,2.20807,
1.58685,0.978511,-0.986756,-0.281443,0.617336,-0.251393,2.40426,
1.27696,0.666758,-1.15285,-0.481679,1.20253,1.32241,2.57471,
1.12938,-0.0566388,-0.0756172,0.492938,0.0613334,-0.0212871,0.967168,
1.40604,1.01748,-0.921574,-0.364031,0.204112,-0.472732,2.45399,
1.8707,0.706193,-0.965565,-0.476682,0.0718438,-0.751719,2.01909,
1.65061,0.657305,-1.26316,-0.0109317,0.210461,-0.318931,2.21229,
1.65649,0.759678,-1.1551,0.0994638,-0.0816091,-0.204136,2.30688,
1.58051,1.23642,-0.984927,-0.0679577,0.0509926,-0.546142,2.7553,
1.66389,1.71216,-0.743049,0.0807901,0.305917,-0.454063,2.4541,
1.51657,1.23177,-0.515304,0.208846,0.237695,-0.756761,2.10763,
1.1788,1.59369,-0.342106,0.129864,0.449857,-0.45186,2.33353,
1.37924,1.15004,-0.534423,0.135029,0.183893,0.013587,2.52099,
1.421,0.795462,-1.24298,-0.204082,-0.317426,-0.663636,2.43571,
1.40974,0.999675,-0.926352,-0.344793,-0.769712,-1.14529,2.3819,
1.36101,1.5273,-1.22885,0.385388,0.492423,-0.464275,2.68276,
0.906342,1.44705,-1.01648,0.793494,0.129183,-0.68135,2.95587,
1.0577,1.32956,-0.703435,0.741223,0.0311272,-0.85729,2.65621,
0.899722,1.57935,-1.12087,1.03308,0.00276651,-0.487419,2.84695,
0.43578,1.0795,-1.60049,1.29112,0.234679,-0.364255,2.62277,
-0.0614166,1.05428,-1.53333,1.46031,-0.188229,-0.430544,2.42831,
0.685382,1.19426,-0.829786,1.41593,-0.439448,-0.80325,2.97012,
0.544994,1.14626,-1.08777,1.31131,-0.125174,-0.97015,3.01019,
1.27523,1.64928,-0.320625,0.509966,0.328808,-1.22625,2.62009,
0.559744,0.602029,2.44399,1.27516,-2.16864,0.970293,1.93827,
1.1579,1.29198,-0.388625,0.0502038,0.63196,-0.924676,2.78945,
0.46872,0.617969,2.36781,1.29565,-2.24497,1.01766,1.63497,
1.66745,1.5302,-0.138369,0.632725,0.117366,-0.993547,2.67986,
1.24663,1.55387,-0.312246,0.887308,0.479499,-1.068,2.73725,
0.922358,1.23417,-1.333,0.975605,-0.277731,-0.493415,2.83075,
0.777444,1.19584,-1.6356,1.30133,-0.423983,-0.452019,2.93228,
0.905934,1.55413,-2.04544,1.52176,-0.92179,-0.654313,2.55576,
0.736324,0.989571,-1.44704,1.41188,-0.331626,-0.247069,2.65797,
-0.332444,0.661915,-1.26359,1.43862,-0.0908437,-0.490167,2.67266,
-0.126057,0.892271,-1.64198,1.81123,-0.397014,-0.752589,2.73582,
-0.396668,0.926297,-1.19899,1.42694,-0.405434,-0.656205,2.62188,
-0.458436,0.438577,-1.25086,1.54931,-0.333318,-0.499046,2.77125,
0.559376,0.536154,2.45497,1.35003,-2.31061,0.934653,1.58188,
-0.414286,0.584751,-1.23395,1.62084,-0.514048,-0.219242,2.99808,
-0.313502,0.799134,-0.852007,1.32448,-0.689795,0.0465113,2.58881,
0.0273179,0.672062,-1.40447,1.76888,-0.344578,-0.178056,2.33918,
0.00575002,1.17195,-1.81378,1.93723,-0.352812,-0.377437,2.6171,
-0.0360767,0.81078,-1.97121,1.95892,0.121628,-0.774459,2.46778,
